tag,stemtag,survey.ID,exactdate,biannual,intraannual,sp,quadrat,gx,gy,measure,codes,status,notes,location,field recorders,data enter,stemID,treeID,date,dendDiam,dbh,dendroID,type,dir,dendHt,crown,illum,lianas,measureID
60582,1,2018.02,4/6/2018,1,1,quru,615,120,290.2000122,19.1,,alive,,South,Ryan Helcoski,Ryan Helcoski,7561,7561,,,285.1,,2,,1.37,4,4,,
60582,1,2018.03,4/26/2018,1,1,quru,615,120,290.2000122,20.49,,alive,,South,Ryan Helcoski,Ryan Helcoski,7561,7561,,,285.1,,2,,1.37,4,4,,
60582,1,2018.04,5/15/2018,1,1,quru,615,120,290.2000122,21.82,,alive,,South,Ryan Helcoski,Ryan Helcoski,7561,7561,,,285.1,,2,,1.37,4,4,,
60582,1,2018.05,5/29/2018,1,1,quru,615,120,290.2000122,22.45,,alive,,South,Ryan Helcoski,Ryan Helcoski,7561,7561,,,285.1,,2,,1.37,4,4,,
60582,1,2018.06,6/14/2018,1,1,quru,615,120,290.2000122,23.15,,alive,,South,Ryan Helcoski,Ryan Helcoski,7561,7561,,,285.1,,2,,1.37,4,4,,
60582,1,2018.07,6/29/2018,1,1,quru,615,120,290.2000122,23.08,,alive,,South,Alyssa Terrell,Ryan Helcoski,7561,7561,,,285.1,,2,,1.37,4,4,,
60582,1,2018.08,7/12/2018,1,1,quru,615,120,290.2000122,23.35,,alive,,South,Alyssa Terrell,Ryan Helcoski,7561,7561,,,285.1,,2,,1.37,4,4,,
60582,1,2018.09,7/26/2018,1,1,quru,615,120,290.2000122,24.11,,alive,,South,Ryan Helcoski,Ryan Helcoski,7561,7561,,,285.1,,2,,1.37,4,4,,
60582,1,2018.1,8/9/2018,1,1,quru,615,120,290.2000122,23.98,,alive,,South,Ryan Helcoski,Ryan Helcoski,7561,7561,,,285.1,,2,,1.37,4,4,,
60582,1,2018.11,8/23/2018,1,1,quru,615,120,290.2000122,24.29,,alive,,South,Ryan Helcoski,Ian McGregor,7561,7561,,,285.1,,2,,1.37,4,4,,
60582,1,2018.12,9/28/2018,1,1,quru,615,120,290.2000122,23.85,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,7561,7561,,,285.1,,2,,1.37,4,4,,
60582,1,2018.13,10/18/2018,1,1,quru,615,120,290.2000122,24.23,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,7561,7561,,,285.1,,2,,1.37,4,4,,
60586,1,2018.01,3/12/2018,1,1,caca,615,116.1999969,289.2999878,6.28,,alive,,South,Michael Scott,Ryan Helcoski,7565,7565,,,62.5,,2,,1.38,4,2,,
60586,1,2018.02,4/6/2018,1,1,caca,615,116.1999969,289.2999878,6.32,,alive,,South,Ryan Helcoski,Ryan Helcoski,7565,7565,,,62.5,,2,,1.38,4,2,,
60586,1,2018.03,4/26/2018,1,1,caca,615,116.1999969,289.2999878,6.54,,alive,,South,Ryan Helcoski,Ryan Helcoski,7565,7565,,,62.5,,2,,1.38,4,2,,
60586,1,2018.04,5/15/2018,1,1,caca,615,116.1999969,289.2999878,6.51,,alive,,South,Ryan Helcoski,Ryan Helcoski,7565,7565,,,62.5,,2,,1.38,4,2,,
60586,1,2018.05,5/29/2018,1,1,caca,615,116.1999969,289.2999878,6.51,,alive,,South,Ryan Helcoski,Ryan Helcoski,7565,7565,,,62.5,,2,,1.38,4,2,,
60586,1,2018.06,6/14/2018,1,1,caca,615,116.1999969,289.2999878,6.6,,alive,,South,Ryan Helcoski,Ryan Helcoski,7565,7565,,,62.5,,2,,1.38,4,2,,
60586,1,2018.07,6/29/2018,1,1,caca,615,116.1999969,289.2999878,6.4,,alive,,South,Alyssa Terrell,Ryan Helcoski,7565,7565,,,62.5,,2,,1.38,4,2,,
60586,1,2018.08,7/12/2018,1,1,caca,615,116.1999969,289.2999878,6.66,,alive,,South,Alyssa Terrell,Ryan Helcoski,7565,7565,,,62.5,,2,,1.38,4,2,,
60586,1,2018.09,7/26/2018,1,1,caca,615,116.1999969,289.2999878,6.65,,alive,,South,Ryan Helcoski,Ryan Helcoski,7565,7565,,,62.5,,2,,1.38,4,2,,
60586,1,2018.1,8/9/2018,1,1,caca,615,116.1999969,289.2999878,6.71,,alive,,South,Ryan Helcoski,Ryan Helcoski,7565,7565,,,62.5,,2,,1.38,4,2,,
60586,1,2018.11,8/23/2018,1,1,caca,615,116.1999969,289.2999878,6.69,,alive,,South,Ryan Helcoski,Ian McGregor,7565,7565,,,62.5,,2,,1.38,4,2,,
60586,1,2018.12,9/28/2018,1,1,caca,615,116.1999969,289.2999878,6.88,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,7565,7565,,,62.5,,2,,1.38,4,2,,
60586,1,2018.13,10/18/2018,1,1,caca,615,116.1999969,289.2999878,6.06,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,7565,7565,,,62.5,,2,,1.38,4,2,,
60587,1,2018.01,3/9/2018,1,1,caca,615,114,289.7999878,21.47,,alive,,South,Michael Scott,Ryan Helcoski,7566,7566,,,70.5,,2,,1.35,4,2,,
60587,1,2018.02,4/6/2018,1,1,caca,615,114,289.7999878,21.81,,alive,,South,Ryan Helcoski,Ryan Helcoski,7566,7566,,,70.5,,2,,1.35,4,2,,
60587,1,2018.03,4/26/2018,1,1,caca,615,114,289.7999878,21.96,,alive,,South,Ryan Helcoski,Ryan Helcoski,7566,7566,,,70.5,,2,,1.35,4,2,,
60587,1,2018.04,5/15/2018,1,1,caca,615,114,289.7999878,21.84,,alive,,South,Ryan Helcoski,Ryan Helcoski,7566,7566,,,70.5,,2,,1.35,4,2,,
60587,1,2018.05,5/29/2018,1,1,caca,615,114,289.7999878,22.18,,alive,,South,Ryan Helcoski,Ryan Helcoski,7566,7566,,,70.5,,2,,1.35,4,2,,
60587,1,2018.06,6/14/2018,1,1,caca,615,114,289.7999878,22.83,,alive,,South,Ryan Helcoski,Ryan Helcoski,7566,7566,,,70.5,,2,,1.35,4,2,,
60587,1,2018.07,6/29/2018,1,1,caca,615,114,289.7999878,24.07,,alive,,South,Alyssa Terrell,Ryan Helcoski,7566,7566,,,70.5,,2,,1.35,4,2,,
60587,1,2018.08,7/12/2018,1,1,caca,615,114,289.7999878,25.42,,alive,,South,Alyssa Terrell,Ryan Helcoski,7566,7566,,,70.5,,2,,1.35,4,2,,
60587,1,2018.09,7/26/2018,1,1,caca,615,114,289.7999878,25.51,,alive,,South,Ryan Helcoski,Ryan Helcoski,7566,7566,,,70.5,,2,,1.35,4,2,,
60587,1,2018.1,8/9/2018,1,1,caca,615,114,289.7999878,25.52,,alive,,South,Ryan Helcoski,Ryan Helcoski,7566,7566,,,70.5,,2,,1.35,4,2,,
60587,1,2018.11,8/23/2018,1,1,caca,615,114,289.7999878,25.26,,alive,,South,Ryan Helcoski,Ian McGregor,7566,7566,,,70.5,,2,,1.35,4,2,,
60587,1,2018.12,9/28/2018,1,1,caca,615,114,289.7999878,24.12,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,7566,7566,,,70.5,,2,,1.35,4,2,,
60587,1,2018.13,10/18/2018,1,1,caca,615,114,289.7999878,25.03,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,7566,7566,,,70.5,,2,,1.35,4,2,,
60588,1,2018.01,3/9/2018,1,1,caco,615,113.4000015,287.2999878,24.2,,alive,,South,Michael Scott,Ryan Helcoski,7567,7567,,,292.3,,2,,1.5,4,4,,
60588,1,2018.02,4/6/2018,1,1,caco,615,113.4000015,287.2999878,25.23,,alive,,South,Ryan Helcoski,Ryan Helcoski,7567,7567,,,292.3,,2,,1.5,4,4,,
60588,1,2018.03,4/26/2018,1,1,caco,615,113.4000015,287.2999878,27.32,,alive,,South,Ryan Helcoski,Ryan Helcoski,7567,7567,,,292.3,,2,,1.5,4,4,,
60588,1,2018.04,5/15/2018,1,1,caco,615,113.4000015,287.2999878,28.98,,alive,,South,Ryan Helcoski,Ryan Helcoski,7567,7567,,,292.3,,2,,1.5,4,4,,
60588,1,2018.05,5/29/2018,1,1,caco,615,113.4000015,287.2999878,30.39,,alive,,South,Ryan Helcoski,Ryan Helcoski,7567,7567,,,292.3,,2,,1.5,4,4,,
60588,1,2018.06,6/14/2018,1,1,caco,615,113.4000015,287.2999878,32.93,,alive,,South,Ryan Helcoski,Ryan Helcoski,7567,7567,,,292.3,,2,,1.5,4,4,,
60588,1,2018.07,6/29/2018,1,1,caco,615,113.4000015,287.2999878,33.75,,alive,,South,Alyssa Terrell,Ryan Helcoski,7567,7567,,,292.3,,2,,1.5,4,4,,
60588,1,2018.08,7/12/2018,1,1,caco,615,113.4000015,287.2999878,33.85,,alive,,South,Alyssa Terrell,Ryan Helcoski,7567,7567,,,292.3,,2,,1.5,4,4,,
60588,1,2018.09,7/26/2018,1,1,caco,615,113.4000015,287.2999878,34.98,,alive,,South,Ryan Helcoski,Ryan Helcoski,7567,7567,,,292.3,,2,,1.5,4,4,,
60588,1,2018.1,8/9/2018,1,1,caco,615,113.4000015,287.2999878,34.68,,alive,,South,Ryan Helcoski,Ryan Helcoski,7567,7567,,,292.3,,2,,1.5,4,4,,
60588,1,2018.11,8/23/2018,1,1,caco,615,113.4000015,287.2999878,35,,alive,,South,Ryan Helcoski,Ian McGregor,7567,7567,,,292.3,,2,,1.5,4,4,,
60588,1,2018.12,9/28/2018,1,1,caco,615,113.4000015,287.2999878,35.4,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,7567,7567,,,292.3,,2,,1.5,4,4,,
60588,1,2018.13,10/18/2018,1,1,caco,615,113.4000015,287.2999878,34.08,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,7567,7567,,,292.3,,2,,1.5,4,4,,
62128,1,2018.01,3/9/2018,1,1,quru,620,108,380.7999878,104.57,,alive,,North,Ryan Helcoski,Ryan Helcoski,7706,7706,,,831,,2,,1.4,3,4,,
62128,1,2018.02,4/6/2018,1,1,quru,620,108,380.7999878,105.41,,alive,,North,Ryan Helcoski,Ryan Helcoski,7706,7706,,,831,,2,,1.4,3,4,,
62128,1,2018.03,4/26/2018,1,1,quru,620,108,380.7999878,105.687,,alive,,North,Tim McNeil,Ryan Helcoski,7706,7706,,,831,,2,,1.4,3,4,,
62128,1,2018.04,5/15/2018,1,1,quru,620,108,380.7999878,108.89,,alive,,North,Ryan Helcoski,Ryan Helcoski,7706,7706,,,831,,2,,1.4,3,4,,
62128,1,2018.05,5/29/2018,1,1,quru,620,108,380.7999878,107.49,,alive,,North,Ryan Helcoski,Ryan Helcoski,7706,7706,,,831,,2,,1.4,3,4,,
62128,1,2018.06,6/14/2018,1,1,quru,620,108,380.7999878,108.93,,alive,,North,Maya Prestipino,Ryan Helcoski,7706,7706,,,831,,2,,1.4,3,4,,
62128,1,2018.07,6/29/2018,1,1,quru,620,108,380.7999878,109.21,,alive,,North,Maya Prestipino,Ryan Helcoski,7706,7706,,,831,,2,,1.4,3,4,,
62128,1,2018.08,7/12/2018,1,1,quru,620,108,380.7999878,109.93,,alive,,North,Maya Prestipino,Ryan Helcoski,7706,7706,,,831,,2,,1.4,3,4,,
62128,1,2018.09,7/26/2018,1,1,quru,620,108,380.7999878,114,,alive,,North,Mario Morales,Ryan Helcoski,7706,7706,,,831,,2,,1.4,3,4,,
62128,1,2018.1,8/9/2018,1,1,quru,620,108,380.7999878,111.07,,alive,,North,"Sofia Altamirano, Eliana Garcia (UCSB), Ryan Helcoski",Ryan Helcoski,7706,7706,,,831,,2,,1.4,3,4,,
62128,1,2018.11,8/23/2018,1,1,quru,620,108,380.7999878,110.86,,alive,,North,Ian McGregor,Ian McGregor,7706,7706,,,831,,2,,1.4,3,4,,
62128,1,2018.12,9/28/2018,1,1,quru,620,108,380.7999878,110.69,,alive,,North,Ian McGregor,Ian McGregor,7706,7706,,,831,,2,,1.4,3,4,,
62128,1,2018.13,10/18/2018,1,1,quru,620,108,380.7999878,110.99,,alive,,North,Ian McGregor,Ian McGregor,7706,7706,,,831,,2,,1.4,3,4,,
62181,1,2018.01,3/9/2018,1,0,quve,621,108.8000031,413.5,98.64,,alive,,North,Ryan Helcoski,Ryan Helcoski,7759,7759,,,1118.5,,2,,1.25,2,4,,
62224,1,2018.01,3/9/2018,1,1,litu,622,103.1999969,437.2999878,97.99,,alive,,North,Ryan Helcoski,Ryan Helcoski,7801,7801,,,1040.5,,2,,1.3,3,4,,
62224,1,2018.02,4/6/2018,1,1,litu,622,103.1999969,437.2999878,98.4,,alive,,North,Ryan Helcoski,Ryan Helcoski,7801,7801,,,1040.5,,2,,1.3,3,4,,
62224,1,2018.03,4/26/2018,1,1,litu,622,103.1999969,437.2999878,98.64,,alive,,North,Tim McNeil,Ryan Helcoski,7801,7801,,,1040.5,,2,,1.3,3,4,,
62224,1,2018.04,5/15/2018,1,1,litu,622,103.1999969,437.2999878,98.72,,alive,,North,Ryan Helcoski,Ryan Helcoski,7801,7801,,,1040.5,,2,,1.3,3,4,,
62224,1,2018.05,5/29/2018,1,1,litu,622,103.1999969,437.2999878,98.94,,alive,,North,Ryan Helcoski,Ryan Helcoski,7801,7801,,,1040.5,,2,,1.3,3,4,,
62224,1,2018.06,6/14/2018,1,1,litu,622,103.1999969,437.2999878,101.4,,alive,,North,Maya Prestipino,Ryan Helcoski,7801,7801,,,1040.5,,2,,1.3,3,4,,
62224,1,2018.07,6/29/2018,1,1,litu,622,103.1999969,437.2999878,104.64,,alive,,North,Maya Prestipino,Ryan Helcoski,7801,7801,,,1040.5,,2,,1.3,3,4,,
62224,1,2018.08,7/12/2018,1,1,litu,622,103.1999969,437.2999878,105.29,,alive,,North,Maya Prestipino,Ryan Helcoski,7801,7801,,,1040.5,,2,,1.3,3,4,,
62224,1,2018.09,7/26/2018,1,1,litu,622,103.1999969,437.2999878,109,,alive,,North,Mario Morales,Ryan Helcoski,7801,7801,,,1040.5,,2,,1.3,3,4,,
62224,1,2018.1,8/9/2018,1,1,litu,622,103.1999969,437.2999878,109.99,,alive,,North,"Sofia Altamirano, Eliana Garcia (UCSB), Ryan Helcoski",Ryan Helcoski,7801,7801,,,1040.5,,2,,1.3,3,4,,
62224,1,2018.11,8/23/2018,1,1,litu,622,103.1999969,437.2999878,110.11,,alive,,North,Ian McGregor,Ian McGregor,7801,7801,,,1040.5,,2,,1.3,3,4,,
62224,1,2018.12,9/28/2018,1,1,litu,622,103.1999969,437.2999878,120.79,,alive,,North,Ian McGregor,Ian McGregor,7801,7801,,,1040.5,,2,,1.3,3,4,,
62224,1,2018.13,10/18/2018,1,1,litu,622,103.1999969,437.2999878,117,,alive,need replacing,North,Ian McGregor,Ian McGregor,7801,7801,,,1040.5,,2,,1.3,3,4,,
62241,1,2018.01,3/9/2018,1,0,litu,623,113.9000015,440.7000122,112.53,M; main,alive,,North,Ryan Helcoski,Ryan Helcoski,7818,7818,,,928.5,,2,,1.26,3,4,,
62417,1,2018.01,3/9/2018,1,0,quve,630,108.9000015,597,74.04,,alive,,North,Ryan Helcoski,Ryan Helcoski,7992,7992,,,944,,2,,1.4,3,4,,
62449,1,2018.01,3/9/2018,1,0,qual,632,118.6999969,623.9000244,95.69,,alive,,North,Ryan Helcoski,Ryan Helcoski,8020,8020,,,891,,2,,1.25,4,4,,
62454,1,2018.01,3/9/2018,1,0,quve,632,114.6999969,638.7999878,124.46,,alive,,North,Ryan Helcoski,Ryan Helcoski,8025,8025,,,926.1,,2,,1.39,2,4,,
70096,1,2018.01,3/9/2018,1,1,quru,704,123.3000031,72.69999695,147.1,,alive,,South,Michael Scott,Ryan Helcoski,8126,8126,,,866.9,,2,,1.33,3,4,,
70096,1,2018.02,4/6/2018,1,1,quru,704,123.3000031,72.69999695,146.93,,alive,,South,Ryan Helcoski,Ryan Helcoski,8126,8126,,,866.9,,2,,1.33,3,4,,
70096,1,2018.03,4/26/2018,1,1,quru,704,123.3000031,72.69999695,149.86,,alive,,South,Ryan Helcoski,Ryan Helcoski,8126,8126,,,866.9,,2,,1.33,3,4,,
70096,1,2018.04,5/15/2018,1,1,quru,704,123.3000031,72.69999695,153.36,,alive,,South,Ryan Helcoski,Ryan Helcoski,8126,8126,,,866.9,,2,,1.33,3,4,,
70096,1,2018.05,5/29/2018,1,1,quru,704,123.3000031,72.69999695,154.54,,alive,,South,Ryan Helcoski,Ryan Helcoski,8126,8126,,,866.9,,2,,1.33,3,4,,
70096,1,2018.06,6/14/2018,1,1,quru,704,123.3000031,72.69999695,2.87,,alive,replaced 6/12,South,Ryan Helcoski,Ryan Helcoski,8126,8126,,,866.9,,2,,1.33,3,4,,
70096,1,2018.07,6/29/2018,1,1,quru,704,123.3000031,72.69999695,5.8,,alive,,South,Alyssa Terrell,Ryan Helcoski,8126,8126,,,866.9,,2,,1.33,3,4,,
70096,1,2018.08,7/12/2018,1,1,quru,704,123.3000031,72.69999695,7.84,,alive,,South,Alyssa Terrell,Ryan Helcoski,8126,8126,,,866.9,,2,,1.33,3,4,,
70096,1,2018.09,7/26/2018,1,1,quru,704,123.3000031,72.69999695,8.01,,alive,,South,Ryan Helcoski,Ryan Helcoski,8126,8126,,,866.9,,2,,1.33,3,4,,
70096,1,2018.1,8/9/2018,1,1,quru,704,123.3000031,72.69999695,11.01,,alive,,South,Ryan Helcoski,Ryan Helcoski,8126,8126,,,866.9,,2,,1.33,3,4,,
70096,1,2018.11,8/23/2018,1,1,quru,704,123.3000031,72.69999695,9.53,,alive,,South,Ryan Helcoski,Ian McGregor,8126,8126,,,866.9,,2,,1.33,3,4,,
70096,1,2018.12,9/28/2018,1,1,quru,704,123.3000031,72.69999695,14.54,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,8126,8126,,,866.9,,2,,1.33,3,4,,
70096,1,2018.13,10/18/2018,1,1,quru,704,123.3000031,72.69999695,14.89,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,8126,8126,,,866.9,,2,,1.33,3,4,,
70126,1,2018.01,3/9/2018,1,1,quru,705,129.3000031,92.5,43.71,,alive,,South,Michael Scott,Ryan Helcoski,8152,8152,,,821,,2,,1.3,3,4,,
70126,1,2018.02,4/6/2018,1,1,quru,705,129.3000031,92.5,44.05,,alive,,South,Ryan Helcoski,Ryan Helcoski,8152,8152,,,821,,2,,1.3,3,4,,
70126,1,2018.03,4/26/2018,1,1,quru,705,129.3000031,92.5,46.32,,alive,,South,Ryan Helcoski,Ryan Helcoski,8152,8152,,,821,,2,,1.3,3,4,,
70126,1,2018.04,5/15/2018,1,1,quru,705,129.3000031,92.5,50.19,,alive,,South,Ryan Helcoski,Ryan Helcoski,8152,8152,,,821,,2,,1.3,3,4,,
70126,1,2018.05,5/29/2018,1,1,quru,705,129.3000031,92.5,52.58,,alive,,South,Ryan Helcoski,Ryan Helcoski,8152,8152,,,821,,2,,1.3,3,4,,
70126,1,2018.06,6/14/2018,1,1,quru,705,129.3000031,92.5,56.19,,alive,,South,Ryan Helcoski,Ryan Helcoski,8152,8152,,,821,,2,,1.3,3,4,,
70126,1,2018.07,6/29/2018,1,1,quru,705,129.3000031,92.5,57.49,,alive,,South,Alyssa Terrell,Ryan Helcoski,8152,8152,,,821,,2,,1.3,3,4,,
70126,1,2018.08,7/12/2018,1,1,quru,705,129.3000031,92.5,57.67,,alive,,South,Alyssa Terrell,Ryan Helcoski,8152,8152,,,821,,2,,1.3,3,4,,
70126,1,2018.09,7/26/2018,1,1,quru,705,129.3000031,92.5,59.18,,alive,,South,Ryan Helcoski,Ryan Helcoski,8152,8152,,,821,,2,,1.3,3,4,,
70126,1,2018.1,8/9/2018,1,1,quru,705,129.3000031,92.5,59.59,,alive,,South,Ryan Helcoski,Ryan Helcoski,8152,8152,,,821,,2,,1.3,3,4,,
70126,1,2018.11,8/23/2018,1,1,quru,705,129.3000031,92.5,59.9,,alive,,South,Ryan Helcoski,Ian McGregor,8152,8152,,,821,,2,,1.3,3,4,,
70126,1,2018.12,9/28/2018,1,1,quru,705,129.3000031,92.5,60.83,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,8152,8152,,,821,,2,,1.3,3,4,,
70126,1,2018.13,10/18/2018,1,1,quru,705,129.3000031,92.5,60.51,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,8152,8152,,,821,,2,,1.3,3,4,,
70181,1,2018.01,3/9/2018,1,0,litu,707,132.1000061,139,38.88,,alive,,South,Michael Scott,Ryan Helcoski,8200,8200,,,536.3,,2,,1.37,4,4,,
70216,1,2018.01,3/9/2018,1,0,quve,701,138.6999969,11.60000038,124.54,,alive,,South,Michael Scott,Ryan Helcoski,8234,8234,,,930.2,,2,,1.29,4,4,,
70220,1,2018.01,3/9/2018,1,1,qual,702,138.3000031,20.79999924,129.36,,alive,,South,Michael Scott,Ryan Helcoski,8238,8238,,,533.9,,2,,1.4,4,4,,
70220,1,2018.02,4/6/2018,1,1,qual,702,138.3000031,20.79999924,128.69,,alive,,South,Ryan Helcoski,Ryan Helcoski,8238,8238,,,533.9,,2,,1.4,4,4,,
70220,1,2018.03,4/26/2018,1,1,qual,702,138.3000031,20.79999924,130.98,,alive,,South,Ryan Helcoski,Ryan Helcoski,8238,8238,,,533.9,,2,,1.4,4,4,,
70220,1,2018.04,5/15/2018,1,1,qual,702,138.3000031,20.79999924,133.16,,alive,,South,Ryan Helcoski,Ryan Helcoski,8238,8238,,,533.9,,2,,1.4,4,4,,
70220,1,2018.05,5/29/2018,1,1,qual,702,138.3000031,20.79999924,134.22,,alive,,South,Ryan Helcoski,Ryan Helcoski,8238,8238,,,533.9,,2,,1.4,4,4,,
70220,1,2018.06,6/14/2018,1,1,qual,702,138.3000031,20.79999924,135.59,,alive,,South,Ryan Helcoski,Ryan Helcoski,8238,8238,,,533.9,,2,,1.4,4,4,,
70220,1,2018.07,6/29/2018,1,1,qual,702,138.3000031,20.79999924,136.41,,alive,,South,Alyssa Terrell,Ryan Helcoski,8238,8238,,,533.9,,2,,1.4,4,4,,
70220,1,2018.08,7/12/2018,1,1,qual,702,138.3000031,20.79999924,137.83,,alive,,South,Alyssa Terrell,Ryan Helcoski,8238,8238,,,533.9,,2,,1.4,4,4,,
70220,1,2018.09,7/26/2018,1,1,qual,702,138.3000031,20.79999924,139.79,,alive,,South,Ryan Helcoski,Ryan Helcoski,8238,8238,,,533.9,,2,,1.4,4,4,,
70220,1,2018.1,8/9/2018,1,1,qual,702,138.3000031,20.79999924,141.05,,alive,,South,Ryan Helcoski,Ryan Helcoski,8238,8238,,,533.9,,2,,1.4,4,4,,
70220,1,2018.11,8/23/2018,1,1,qual,702,138.3000031,20.79999924,140.89,,alive,,South,Ryan Helcoski,Ian McGregor,8238,8238,,,533.9,,2,,1.4,4,4,,
70220,1,2018.12,9/28/2018,1,1,qual,702,138.3000031,20.79999924,142.14,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,8238,8238,,,533.9,,2,,1.4,4,4,,
70220,1,2018.13,10/18/2018,1,1,qual,702,138.3000031,20.79999924,140.84,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,8238,8238,,,533.9,,2,,1.4,4,4,,
70278,1,2018.01,3/9/2018,1,0,qupr,704,135.6000061,75.40000153,15,,alive,,South,Michael Scott,Ryan Helcoski,8293,8293,,,679.8,,2,,1.23,4,4,,
70292,1,2018.01,3/9/2018,1,0,cagl,705,134.6000061,82.09999847,54.28,,alive,,South,Michael Scott,Ryan Helcoski,8303,8303,,,456.3,,2,,1.2,4,4,,
70352,1,2018.01,3/9/2018,1,0,litu,707,138.5,131,81.23,,alive,,South,Michael Scott,Ryan Helcoski,8357,8357,,,751.1,,2,,1.24,4,4,,
70356,1,2018.01,3/9/2018,1,0,caca,707,137.5,137.6999969,NA,C; B; A,dead,,South,Michael Scott,Ryan Helcoski,8361,8361,,,78.8,,2,,1.13,3,2,,
70357,1,2018.01,3/9/2018,1,0,cagl,708,139.6999969,140.1000061,8.8,,alive,,South,Michael Scott,Ryan Helcoski,8362,8362,,,115.8,,2,,1.38,2,2,,
70358,1,2018.01,3/9/2018,1,0,litu,708,138.3999939,142,87.15,,alive,,South,Michael Scott,Ryan Helcoski,8363,8363,,,363.8,,2,,1.28,3,4,,
70433,1,2018.01,3/9/2018,1,0,litu,710,131.3999939,193.8000031,119.35,,alive,,South,Michael Scott,Ryan Helcoski,8436,8436,,,716.9,,2,,1.3,4,4,,
70492,1,2018.01,3/9/2018,1,1,nysy,714,120.0999985,271.2000122,37.65,,alive,,South,Michael Scott,Ryan Helcoski,8495,8495,,,198.6,,2,,1.44,4,4,,
70492,1,2018.02,4/6/2018,1,1,nysy,714,120.0999985,271.2000122,37.69,,alive,,South,Ryan Helcoski,Ryan Helcoski,8495,8495,,,198.6,,2,,1.44,4,4,,
70492,1,2018.03,4/26/2018,1,1,nysy,714,120.0999985,271.2000122,38.19,,alive,,South,Ryan Helcoski,Ryan Helcoski,8495,8495,,,198.6,,2,,1.44,4,4,,
70492,1,2018.04,5/15/2018,1,1,nysy,714,120.0999985,271.2000122,38.82,,alive,,South,Ryan Helcoski,Ryan Helcoski,8495,8495,,,198.6,,2,,1.44,4,4,,
70492,1,2018.05,5/29/2018,1,1,nysy,714,120.0999985,271.2000122,39,,alive,,South,Ryan Helcoski,Ryan Helcoski,8495,8495,,,198.6,,2,,1.44,4,4,,
70492,1,2018.06,6/14/2018,1,1,nysy,714,120.0999985,271.2000122,40.54,,alive,,South,Ryan Helcoski,Ryan Helcoski,8495,8495,,,198.6,,2,,1.44,4,4,,
70492,1,2018.07,6/29/2018,1,1,nysy,714,120.0999985,271.2000122,41.65,,alive,,South,Alyssa Terrell,Ryan Helcoski,8495,8495,,,198.6,,2,,1.44,4,4,,
70492,1,2018.08,7/12/2018,1,1,nysy,714,120.0999985,271.2000122,42.56,,alive,,South,Alyssa Terrell,Ryan Helcoski,8495,8495,,,198.6,,2,,1.44,4,4,,
70492,1,2018.09,7/26/2018,1,1,nysy,714,120.0999985,271.2000122,2.75,,alive,replaced 7/26,South,Ryan Helcoski,Ryan Helcoski,8495,8495,,,198.6,,2,,1.44,4,4,,
70492,1,2018.1,8/9/2018,1,1,nysy,714,120.0999985,271.2000122,2.9,,alive,,South,Ryan Helcoski,Ryan Helcoski,8495,8495,,,198.6,,2,,1.44,4,4,,
70492,1,2018.11,8/23/2018,1,1,nysy,714,120.0999985,271.2000122,2.92,,alive,,South,Ryan Helcoski,Ian McGregor,8495,8495,,,198.6,,2,,1.44,4,4,,
70492,1,2018.12,9/28/2018,1,1,nysy,714,120.0999985,271.2000122,3.15,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,8495,8495,,,198.6,,2,,1.44,4,4,,
70492,1,2018.13,10/18/2018,1,1,nysy,714,120.0999985,271.2000122,2.74,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,8495,8495,,,198.6,,2,,1.44,4,4,,
70493,1,2018.01,3/9/2018,1,1,litu,714,120.3000031,275.2000122,68.69,,alive,,South,Michael Scott,Ryan Helcoski,8496,8496,,,539.2,,2,,1.44,4,5,,
70493,1,2018.02,4/6/2018,1,1,litu,714,120.3000031,275.2000122,68.08,,alive,,South,Ryan Helcoski,Ryan Helcoski,8496,8496,,,539.2,,2,,1.44,4,5,,
70493,1,2018.03,4/26/2018,1,1,litu,714,120.3000031,275.2000122,68.63,,alive,,South,Ryan Helcoski,Ryan Helcoski,8496,8496,,,539.2,,2,,1.44,4,5,,
70493,1,2018.04,5/15/2018,1,1,litu,714,120.3000031,275.2000122,68.88,,alive,,South,Ryan Helcoski,Ryan Helcoski,8496,8496,,,539.2,,2,,1.44,4,5,,
